0.043655,0.10589,0.00354,11.23,0.0001
0.062705,0.11513,0.0034327,10.817,0.0001
0.075405,0.085514,0.0034814,11.11,0.0001
0.090425,0.051459,0.0034327,10.284,0.0001
0.027395,0.03381,0.0036473,10.794,0.0001
0.068335,0.083674,0.0033255,10.653,0.0001
0.030045,0.097614,0.0035178,10.427,0.0001
0.045625,0.018967,0.0033255,11.052,0.0001
0.072935,0.10552,0.0033514,10.985,0.0001
0.064305,0.12834,0.0034327,10.91,0.0001
0.036405,0.029412,0.0034327,10.5,0.0001
0.10239,0.040704,0.0036473,11.238,0.0001
0.072565,0.060094,0.0031365,11.005,0.0001
0.085145,0.11909,0.0034831,10.81,0.0001
0.078035,0.026171,0.0034327,10.907,0.0001
0.059385,0.059714,0.0032991,10.821,0.0001
0.089905,0.027217,0.00354,10.375,0.0001
0.098125,0.095544,0.0032298,10.814,0.0001
0.033135,0.043571,0.00354,10.651,0.0001
0.097675,0.13333,0.0034327,10.606,0.0001
0.052925,0.018547,0.00354,10.553,0.0001
0.023255,0.11679,0.0033763,10.74,0.0001
0.092815,0.034036,0.00354,10.299,0.0001
0.064865,0.020164,0.00354,11.189,0.0001
0.069455,0.13267,0.0031695,11.056,0.0001
0.042155,0.05433,0.0032727,10.894,0.0001
0.098745,0.054875,0.00354,10.89,0.0001
0.023715,0.059184,0.0034679,10.661,0.0001
0.064605,0.035221,0.00354,11.206,0.0001
0.082375,0.052533,0.0034327,10.86,0.0001
0.095405,0.020828,0.0034908,10.686,0.0001
0.10057,0.081834,0.0034271,11.305,0.0001
0.068235,0.11064,0.00354,10.833,0.0001
0.037855,0.020884,0.0034327,10.723,0.0001
0.050425,0.025204,0.0034449,10.812,0.0001
0.080255,0.018943,0.0034488,10.646,0.0001
0.080115,0.13336,0.00354,10.564,0.0001
0.071185,0.11695,0.002906,11.658,0.0001
0.084235,0.069543,0.0033255,11.397,0.0001
0.076875,0.065773,0.0034327,10.992,0.0001
0.042685,0.047591,0.00338,10.523,0.0001
0.043325,0.123,0.0032848,10.64,0.0001
0.029365,0.049733,0.0034327,10.847,0.0001
0.058375,0.023537,0.0037546,11.137,0.0001
0.030455,0.019059,0.0036473,10.5,0.0001
0.049495,0.03196,0.0032681,10.201,0.0001
0.036625,0.013711,0.0037546,10.465,0.0001
0.026135,0.091134,0.0035286,11,0.0001
0.034865,0.053918,0.0033255,11.017,0.0001
0.042755,0.1389,0.003599,11.036,0.0001
0.10113,0.033622,0.0034327,10.861,0.0001
0.074285,0.078644,0.0034327,10.955,0.0001
0.055715,0.11389,0.0034418,10.757,0.0001
0.045925,0.060897,0.0034327,11.159,0.0001
0.052505,0.088354,0.0033835,10.491,0.0001
0.030545,0.077894,0.0033255,11.037,0.0001
0.057885,0.031289,0.00354,10.645,0.0001
0.065695,0.057783,0.0031918,10.8,0.0001
0.066985,0.013466,0.0033255,11.066,0.0001
0.084485,0.11215,0.0033758,11.212,0.0001
0.066815,0.050938,0.003482,10.565,0.0001
0.099305,0.10253,0.0036473,11.278,0.0001
0.10018,0.014983,0.0034327,11.098,0.0001
0.043975,0.012198,0.0033515,10.88,0.0001
0.029875,0.026528,0.00354,10.841,0.0001
0.086085,0.011132,0.0033255,10.835,0.0001
0.039765,0.040965,0.0034327,10.809,0.0001
0.048895,0.052513,0.0034327,10.907,0.0001
0.087285,0.038799,0.0034327,10.915,0.0001
0.070625,0.030543,0.0034764,11.148,0.0001
0.037565,0.11002,0.00354,11.358,0.0001
0.090895,0.067344,0.0032182,11.04,0.0001
0.058665,0.045872,0.0034327,10.837,0.0001
0.072465,0.0081346,0.00354,11.088,0.0001
0.022405,0.025707,0.0034327,10.955,0.0001
0.050965,0.011558,0.0035661,10.591,0.0001
0.022355,0.13067,0.0036473,11.185,0.0001
0.074965,0.12878,0.0031419,10.992,0.0001
0.023255,0.045094,0.0034327,10.941,0.0001
0.087245,0.020282,0.0035561,11.055,0.0001
0.082995,0.032999,0.0034327,10.978,0.0001
0.073265,0.016421,0.0033255,10.618,0.0001
0.065325,0.044097,0.0034117,10.851,0.0001
0.032815,0.065702,0.0032182,10.856,0.0001
0.078865,0.011869,0.0034327,10.74,0.0001
0.097125,0.027894,0.0033255,11.405,0.0001
0.076275,0.035047,0.0033255,10.637,0.0001
0.071105,0.023369,0.0034327,10.755,0.0001
0.042995,0.026868,0.0034327,10.686,0.0001
0.057745,0.12741,0.0031086,10.548,0.0001
0.029555,0.011474,0.0034327,10.842,0.0001
0.039535,0.077194,0.0032182,10.818,0.0001
0.10073,0.0082726,0.0032182,11.359,0.0001
0.022485,0.10998,0.0033763,10.825,0.0001
0.091855,0.014813,0.0033835,10.581,0.0001
0.099725,0.088924,0.0033501,11.381,0.0001
0.030545,0.059438,0.0032534,11.27,0.0001
0.065125,0.0068116,0.00354,10.831,0.0001
0.023375,0.015294,0.0033224,10.448,0.0001
0.022455,0.05223,0.0034327,10.767,0.0001
0.064205,0.028179,0.0032619,10.853,0.0001
0.056245,0.0063846,0.00354,10.983,0.0001
0.032895,0.0051146,0.0033255,10.822,0.0001
0.022325,0.075234,0.0033255,11.033,0.0001
0.024635,0.0046276,0.0034327,11.018,0.0001
0.040355,0.0056946,0.0033849,10.525,0.0001
0.092485,0.0081056,0.0033255,10.616,0.0001
0.047125,0.0055106,0.0032776,10.678,0.0001
0.057105,0.038848,0.0037546,10.748,0.0001
0.019815,0.0096156,0.00309,10.804,0.0001
0.021315,0.038291,0.0033774,10.904,0.0001
0.020525,0.12363,0.0034098,9.9912,0.0001
0.021345,0.097594,0.0033682,10.763,0.0001
0.019735,0.082054,0.0034869,11.273,0.0001
0.024865,0.13773,0.003418,10.58,0.0001
0.020355,0.14314,0.003487,11.18,0.0001
