1,2.2118,0.15462,0.0034327,19.521,0.0001
1,2.1888,0.15692,0.0034327,18.614,0.0001
1,2.2175,0.15914,0.0034327,18.63,0.0001
1,2.1986,0.15458,0.00354,21.865,0.0001
1,2.1706,0.13015,0.0037546,17.635,0.0001
1,2.2254,0.16707,0.0036473,22.432,0.0001
1,2.1884,0.149,0.003559,22.08,0.0001
1,2.21,0.1246,0.00354,19.511,0.0001
1,2.1819,0.15463,0.0034226,17.03,0.0001
1,2.2282,0.15711,0.0036473,19.288,0.0001
1,2.2386,0.16306,0.0034327,21.795,0.0001
1,2.1706,0.161,0.0036473,21.968,0.0001
1,2.2327,0.12814,0.0036473,17.379,0.0001
1,2.2089,0.16177,0.0033919,18.625,0.0001
1,2.2464,0.15484,0.0034327,17.629,0.0001
1,2.2083,0.14098,0.0034802,21.965,0.0001
1,2.245,0.16634,0.0033266,19.585,0.0001
1,2.1767,0.14804,0.0036473,18.309,0.0001
1,2.1832,0.16609,0.003308,22.849,0.0001
1,2.2038,0.17277,0.0036473,22.983,0.0001
1,2.1942,0.16318,0.00354,19.284,0.0001
1,2.2185,0.14321,0.00354,22.268,0.0001
1,2.2215,0.11213,0.0033255,20.251,0.0001
1,2.1751,0.15544,0.0033255,21.393,0.0001
1,2.1757,0.16664,0.00354,22.478,0.0001
1,2.1952,0.1224,0.0036473,21.797,0.0001
1,2.2017,0.13098,0.00354,17.7,0.0001
1,2.182,0.17271,0.003308,19.472,0.0001
1,2.1935,0.08217,0.00354,16.75,0.0001
1,2.1841,0.13393,0.0034371,21.163,0.0001
1,2.2329,0.15087,0.00354,23.16,0.0001
1,2.1867,0.14057,0.0034327,18.526,0.0001
1,2.2379,0.12129,0.0034327,19.856,0.0001
1,2.2208,0.13634,0.0034327,22.19,0.0001
1,2.1786,0.12962,0.0033769,20.979,0.0001
1,2.2459,0.13366,0.0034327,18.496,0.0001
1,2.2141,0.11245,0.0034327,17.348,0.0001
1,2.2034,0.11644,0.0036473,19.637,0.0001
1,2.2138,0.099884,0.0037546,22.326,0.0001
1,2.209,0.13382,0.0035874,18.493,0.0001
1,2.1933,0.14382,0.0034517,18.186,0.0001
1,2.2297,0.14278,0.0034327,18.668,0.0001
1,2.1991,0.1106,0.0034327,18.743,0.0001
1,2.1915,0.13097,0.0034327,23.341,0.0001
1,2.2391,0.1055,0.0034327,16.917,0.0001
1,2.2402,0.14863,0.0034327,20.969,0.0001
1,2.2071,0.11035,0.0033255,19.365,0.0001
1,2.1948,0.10041,0.003417,22.376,0.0001
1,2.1964,0.13605,0.0034327,17.574,0.0001
1,2.2238,0.11965,0.0036473,20.774,0.0001
