1,2.2797,0.15989,0.00354,23.18,0.0001
1,2.2794,0.13156,0.0034691,19.819,0.0001
1,2.2838,0.11392,0.0033255,20.748,0.0001
1,2.279,0.081226,0.00354,20.131,0.0001
1,2.2844,0.12137,0.0032182,20.107,0.0001
1,2.283,0.15312,0.0032314,18.361,0.0001
1,2.2835,0.14587,0.0034327,17.077,0.0001
1,2.284,0.086953,0.00354,21.321,0.0001
1,2.2793,0.098226,0.0032182,22.834,0.0001
1,2.2816,0.1671,0.0033255,20.901,0.0001
1,2.2822,0.06784,0.003319,22.603,0.0001
1,2.2877,0.17185,0.0033255,19.413,0.0001
1,2.286,0.12853,0.00332,19.761,0.0001
1,2.2825,0.060753,0.0032182,20.525,0.0001
1,2.2811,0.051142,0.0034327,22.395,0.0001
1,2.2877,0.078298,0.0032182,21.849,0.0001
1,2.28,0.074227,0.003319,18.432,0.0001
1,2.2884,0.16474,0.0033648,18.376,0.0001
1,2.2884,0.15791,0.0033648,21.978,0.0001
1,2.2892,0.15067,0.0032584,19.985,0.0001
1,2.2888,0.13457,0.0032217,19.593,0.0001
1,2.2886,0.098943,0.0034781,18.607,0.0001
