0.0093146,0.11795,0.0033517
0.015995,0.11485,0.0034341
0.010445,0.079184,0.0035349
0.0045846,0.099834,0.00354
0.018185,0.069059,0.0034327
0.013375,0.086534,0.0036473
0.013245,0.14331,0.0033708
0.011575,0.094064,0.0037546
0.010555,0.13679,0.0035854
0.015105,0.10085,0.00354
0.0061546,0.065136,0.0034327
0.0062046,0.12735,0.00354
0.0045846,0.072359,0.00354
0.011545,0.072311,0.0033203
0.013055,0.12397,0.0034327
0.0037546,0.049923,0.0034327
0.017365,0.032089,0.0036746
0.014615,0.040365,0.0035378
0.015525,0.051002,0.0034327
0.014845,0.13088,0.0036473
0.0066846,0.030281,0.0033255
0.0084346,0.03689,0.0033255
0.015655,0.10799,0.0033269
0.0075946,0.056375,0.0034327
0.0093846,0.10491,0.0034327
0.012265,0.061813,0.0034327
0.017625,0.019481,0.00354
0.0041446,0.042624,0.0036473
0.0061646,0.085764,0.0034327
0.010105,0.018873,0.00354
0.010235,0.046576,0.0034327
0.0048046,0.023698,0.0033255
0.0070546,0.011905,0.0033742
0.0044846,0.0037546,0.0033255
0.014435,0.01292,0.003116
0.013655,0.0059986,0.0030567
0.014435,0.025702,0.0032455
0.029595,0.14274,0.0033637
0.099625,0.14432,0.00354
0.036945,0.14346,0.0034327
0.088675,0.10449,0.0034327
0.096665,0.075074,0.00354
0.048475,0.11759,0.00354
0.097745,0.12607,0.0036473
0.058535,0.10549,0.0034327
0.051255,0.12419,0.0034327
0.090885,0.1236,0.0034327
0.072825,0.098394,0.0036732
0.081575,0.12563,0.0034327
0.080785,0.10627,0.0034327
0.041365,0.1164,0.0034994
0.074105,0.049483,0.00354
0.063345,0.077834,0.00354
0.034395,0.13508,0.0034327
0.068715,0.14429,0.0033255
0.089305,0.14441,0.0034327
0.059205,0.13389,0.0034304
0.058025,0.082784,0.0036473
0.027345,0.12279,0.0033555
0.087045,0.13062,0.0036473
0.083875,0.13952,0.0036473
0.065355,0.13792,0.003384
0.069025,0.073074,0.0036473
0.091975,0.044164,0.00354
0.033495,0.11651,0.0037546
0.066925,0.066207,0.0034327
0.050275,0.081674,0.0034125
0.033245,0.089804,0.0034488
0.038175,0.060362,0.0036473
0.088915,0.075204,0.0036473
0.040215,0.090454,0.0034488
0.047135,0.092864,0.003511
0.059585,0.090564,0.0036473
0.096235,0.10917,0.0034327
0.075345,0.12229,0.0032492
0.091065,0.096294,0.0036473
0.057915,0.12043,0.0033255
0.065965,0.1037,0.0036473
0.097625,0.065652,0.00354
0.054895,0.096614,0.0036473
