1,0.0,0.0,0.003
1,0.0,0.0063,0.003
1,0.0,0.0126,0.003
1,0.0,0.0189,0.003
1,0.0063,0.0,0.003
1,0.0063,0.0063,0.003
1,0.0063,0.0126,0.003
1,0.0063,0.0189,0.003
1,0.0126,0.0,0.003
1,0.0126,0.0063,0.003
1,0.0126,0.0126,0.003
1,0.0126,0.0189,0.003
1,0.0189,0.0,0.003
1,0.0189,0.0063,0.003
1,0.0189,0.0126,0.003
1,0.0189,0.0189,0.003
